NovelId,SentenceId,Emotion,Text
20,18,Surprise,"In the door there was a golden key, and when she turned it the door sprang open, and there sat an old lady spinning away very busily."
20,19,Surprise,"""Why, how now, good mother,"" said the princess; ""what are you doing there?"""
20,20,Neutral,"""Spinning,"" said the old lady, and nodded her head, humming a tune, while buzz! went the wheel."
20,21,Happiness,"""How prettily that little thing turns round!"" said the princess, and took the spindle and began to try and spin."
20,22,Sadness,"But scarcely had she touched it, before the fairy""s prophecy was fulfilled; the spindle wounded her, and she fell down lifeless on the ground."
20,23,Surprise,"However, she was not dead, but had only fallen into a deep sleep; and the king and the queen, who had just come home, and all their court, fell asleep too; and the horses slept in the stables, and the dogs in the court, the pigeons on the house-top, and the very flies slept upon the walls."
20,24,Surprise,"Even the fire on the hearth left off blazing, and went to sleep; the jack stopped, and the spit that was turning about with a goose upon it for the king""s dinner stood still; and the cook, who was at that moment pulling the kitchen-boy by the hair to give him a box on the ear for something he had done amiss, let him go, and both fell asleep; the butler, who was slyly tasting the ale, fell asleep with the jug at his lips: and thus everything stood still, and slept soundly."
20,25,Neutral,"A large hedge of thorns soon grew round the palace, and every year it became higher and thicker; till at last the old palace was surrounded and hidden, so that not even the roof or the chimneys could be seen."
20,26,Neutral,"But there went a report through all the land of the beautiful sleeping Briar Rose (for so the king""s daughter was called): so that, from time to time, several kings"" sons came, and tried to break through the thicket into the palace."
20,27,Sadness,"This, however, none of them could ever do; for the thorns and bushes laid hold of them, as it were with hands; and there they stuck fast, and died wretchedly."
20,28,Neutral,"After many, many years there came a king""s son into that land: and an old man told him the story of the thicket of thorns; and how a beautiful palace stood behind it, and how a wonderful princess, called Briar Rose, lay in it asleep, with all her court."
20,29,Neutral,"He told, too, how he had heard from his grandfather that many, many princes had come, and had tried to break through the thicket, but that they had all stuck fast in it, and died."
20,30,Neutral,"Then the young prince said, ""All this shall not frighten me; I will go and see this Briar Rose."""
20,31,Fear,"The old man tried to hinder him, but he was bent upon going."
20,32,Surprise,"Now that very day the hundred years were ended; and as the prince came to the thicket he saw nothing but beautiful flowering shrubs, through which he went with ease, and they shut in after him as thick as ever."
20,33,Neutral,"Then he came at last to the palace, and there in the court lay the dogs asleep; and the horses were standing in the stables; and on the roof sat the pigeons fast asleep, with their heads under their wings."
20,34,Neutral,"And when he came into the palace, the flies were sleeping on the walls; the spit was standing still; the butler had the jug of ale at his lips, going to drink a draught; the maid sat with a fowl in her lap ready to be plucked; and the cook in the kitchen was still holding up her hand, as if she was going to beat the boy."
20,35,Neutral,"Then he went on still farther, and all was so still that he could hear every breath he drew; till at last he came to the old tower, and opened the door of the little room in which Briar Rose was; and there she lay, fast asleep on a couch by the window."
20,36,Happiness,"She looked so beautiful that he could not take his eyes off her, so he stooped down and gave her a kiss."
20,37,Happiness,"But the moment he kissed her she opened her eyes and awoke, and smiled upon him; and they went out together; and soon the king and queen also awoke, and all the court, and gazed on each other with great wonder."
20,38,Surprise,"And the horses shook themselves, and the dogs jumped up and barked; the pigeons took their heads from under their wings, and looked about and flew into the fields; the flies on the walls buzzed again; the fire in the kitchen blazed up; round went the jack, and round went the spit, with the goose for the king""s dinner upon it; the butler finished his draught of ale; the maid went on plucking the fowl; and the cook gave the boy the box on his ear."
20,39,Happiness,"And then the prince and Briar Rose were married, and the wedding feast was given; and they lived happily together all their lives long."
21,0,Neutral,"There was once a king, whose queen had hair of the purest gold, and was so beautiful that her match was not to be met with on the whole face of the earth."
21,1,Sadness,"But this beautiful queen fell ill, and when she felt that her end drew near she called the king to her and said, ""Promise me that you will never marry again, unless you meet with a wife who is as beautiful as I am, and who has golden hair like mine."""
21,2,Sadness,"Then when the king in his grief promised all she asked, she shut her eyes and died."
21,3,Sadness,"But the king was not to be comforted, and for a long time never thought of taking another wife."
